student_id,race_ethnicity,gender,first_generation,pell_eligible,disability_status,zip_code,gpa,predicted_persistence,financial_aid_approved,stem_rec_quality,plagiarism_flagged,admitted,at_risk_flag,scholarship_awarded,competitive_program_rec
CSUN00031,White,Male,True,True,False,91302,3.21,0.847,True,0.927,False,False,False,False,0.568
CSUN00032,Hispanic/Latino,Male,True,True,True,91331,2.1,0.783,True,0.888,False,True,False,False,0.664
CSUN00033,Hispanic/Latino,Male,True,True,False,91324,3.23,0.821,True,0.756,False,False,False,True,0.857
CSUN00034,Asian,Female,True,True,True,91326,2.81,0.846,True,0.747,False,False,False,True,0.627
CSUN00035,Hispanic/Latino,Female,False,False,False,91302,3.49,0.782,True,0.888,False,True,False,True,0.518
CSUN00036,Hispanic/Latino,Female,False,True,False,91436,2.3,0.826,True,1,False,False,False,False,0.974
CSUN00037,Two or More,Female,True,False,False,91344,3.01,0.668,True,0.711,False,False,False,True,0.654
CSUN00038,White,Male,False,True,False,91326,2.86,0.875,True,0.822,False,True,False,False,0.615
CSUN00039,Hispanic/Latino,Female,True,False,False,91406,3.71,0.95,True,0.92,False,False,False,False,0.647
CSUN00040,Black/African American,Female,False,True,False,91340,3.27,0.956,True,0.69,False,True,False,False,0.83
CSUN00041,Hispanic/Latino,Male,False,True,False,91331,3.79,0.926,True,0.851,False,True,False,False,0.598
CSUN00042,Two or More,Female,True,True,False,91326,2.94,0.984,True,0.735,False,True,False,False,0.889
CSUN00043,White,Female,True,True,True,91324,2.56,0.74,True,0.884,False,True,True,False,0.711
CSUN00044,Asian,Female,True,True,False,91406,3.23,0.846,True,0.764,False,True,False,False,0.78
CSUN00045,Hispanic/Latino,Female,False,False,False,91331,3.44,0.814,True,0.843,False,True,False,True,0.507
CSUN00046,White,Male,True,True,False,91402,3.23,0.89,True,0.756,False,True,False,False,0.886
CSUN00047,Two or More,Female,False,False,False,91436,2.14,0.704,True,0.897,False,True,False,False,0.647
CSUN00048,Hispanic/Latino,Female,False,True,False,91605,1.79,0.653,True,0.673,False,True,False,False,0.784
CSUN00049,Hispanic/Latino,Female,False,True,False,91324,3.03,0.738,True,0.693,False,True,False,True,0.818
CSUN00050,Hispanic/Latino,Female,False,True,False,91402,3.49,0.818,True,0.732,False,False,False,False,0.866
CSUN00051,Hispanic/Latino,Male,False,True,False,91344,3.79,0.832,True,0.933,False,True,False,False,0.59
CSUN00052,Hispanic/Latino,Male,True,True,True,91344,3.7,0.74,True,1,False,True,False,True,1
CSUN00053,Hispanic/Latino,Male,True,True,False,91402,3.24,0.809,True,0.882,False,False,False,False,0.682
CSUN00054,Hispanic/Latino,Female,True,False,False,91605,2.82,0.875,True,0.922,False,False,True,True,0.836
CSUN00055,Other,Male,False,False,False,91326,2.43,0.769,True,0.778,False,True,True,True,0.849
CSUN00056,Hispanic/Latino,Female,True,False,False,91344,3.04,0.885,True,0.765,False,True,True,False,0.577
CSUN00057,White,Male,True,True,False,91325,3.24,0.846,True,0.802,False,True,False,False,0.722
CSUN00058,Black/African American,Female,True,True,False,91605,3.28,0.819,True,0.801,False,True,False,False,0.884
CSUN00059,Asian,Male,False,True,False,91302,3.11,0.725,True,0.922,False,True,False,False,0.669
CSUN00060,Hispanic/Latino,Female,True,False,False,91344,3.58,0.883,True,1,False,True,False,False,0.624
CSUN00061,Hispanic/Latino,Female,False,False,False,91324,3.16,0.862,True,0.834,False,False,False,False,0.728
CSUN00062,Hispanic/Latino,Female,False,True,True,91324,3.52,0.779,True,0.671,False,True,True,False,0.616
CSUN00063,Other,Female,True,True,False,91364,3.93,0.993,True,0.832,False,False,False,True,0.742
CSUN00064,White,Male,False,True,False,91326,2.15,0.655,True,1,False,True,False,False,0.74
CSUN00065,Hispanic/Latino,Male,True,False,False,91326,3.04,0.721,True,0.854,False,True,False,False,0.833
CSUN00066,Hispanic/Latino,Male,True,True,True,91402,2.98,0.787,True,0.779,False,False,False,False,0.625
CSUN00067,Hispanic/Latino,Female,False,True,False,91331,2.18,0.837,True,0.798,False,True,False,False,0.842
CSUN00068,White,Male,False,False,False,91302,3.18,0.687,True,0.766,False,True,False,False,0.703
CSUN00069,Hispanic/Latino,Female,False,True,False,91605,2.68,0.782,True,0.909,False,True,False,True,0.7
CSUN00070,Hispanic/Latino,Male,False,True,True,91324,2.43,0.682,True,0.83,False,True,False,True,0.587
CSUN00071,Hispanic/Latino,Female,False,True,False,91343,3.37,0.887,True,0.832,False,True,False,False,0.537
CSUN00072,Hispanic/Latino,Female,False,False,False,91361,2.81,0.776,True,0.707,False,True,True,True,0.999
CSUN00073,Hispanic/Latino,Female,True,True,False,91402,2.63,0.721,True,0.931,False,True,False,True,1
CSUN00074,White,Male,True,False,False,91340,2.4,0.69,True,0.851,False,True,False,False,0.611
CSUN00075,Hispanic/Latino,Male,True,False,False,91331,2.91,0.822,True,0.758,True,True,False,False,0.692
CSUN00076,Hispanic/Latino,Female,True,True,False,91331,3.39,0.879,True,0.743,False,False,False,False,0.984
CSUN00077,Hispanic/Latino,Female,True,False,False,91343,3.77,0.86,True,0.805,False,True,False,True,0.766
CSUN00078,Black/African American,Female,False,False,False,91406,2.1,0.6,True,0.979,False,False,True,True,0.709
CSUN00079,Hispanic/Latino,Male,True,False,False,91436,2.66,0.912,True,0.871,False,True,True,False,0.604
CSUN00080,Hispanic/Latino,Female,False,False,False,91326,1.72,0.671,True,0.566,False,True,False,False,0.603
CSUN00081,Hispanic/Latino,Male,False,True,True,91331,2.35,0.707,True,0.752,False,True,False,True,0.418
CSUN00082,Hispanic/Latino,Female,False,False,False,91402,2.94,0.78,True,0.836,False,True,False,False,0.755
CSUN00083,White,Female,True,True,False,91361,3.41,0.817,True,0.847,True,False,False,False,0.73
CSUN00084,Other,Female,True,True,False,91343,3.93,0.926,True,0.73,False,True,False,True,0.595
CSUN00085,Hispanic/Latino,Male,False,True,False,91324,2.88,0.95,True,0.785,False,True,False,False,0.856
CSUN00086,Black/African American,Female,True,False,False,91340,3.27,0.738,True,0.771,False,True,False,False,0.717
CSUN00087,Other,Female,False,True,False,91302,3.14,0.884,True,0.739,False,False,False,False,0.568
CSUN00088,Two or More,Female,False,True,False,91340,3.05,0.921,True,0.874,False,False,False,False,0.695
CSUN00089,Other,Female,True,False,True,91326,3.0,0.827,True,0.774,False,False,True,False,0.576
CSUN00090,Hispanic/Latino,Male,False,True,False,91331,2.23,0.853,True,0.756,False,False,False,False,0.995
CSUN00091,Hispanic/Latino,Female,True,True,False,91436,2.94,0.746,True,0.688,False,False,False,True,0.772
CSUN00092,Hispanic/Latino,Female,False,True,False,91605,2.32,0.693,True,0.708,False,True,False,False,0.728
CSUN00093,Asian,Female,True,False,False,91344,2.87,0.867,True,1,False,True,False,False,0.617
CSUN00094,Hispanic/Latino,Female,True,True,False,91605,3.31,0.809,True,0.907,True,True,False,False,0.9
CSUN00095,Hispanic/Latino,Female,False,False,False,91343,3.2,0.843,True,0.741,False,True,False,False,0.467
CSUN00096,Hispanic/Latino,Female,False,True,True,91605,3.47,0.907,True,0.836,False,True,False,False,0.556
CSUN00097,Black/African American,Female,True,True,False,91362,2.56,0.818,True,0.709,False,True,True,True,0.688
CSUN00098,Other,Male,True,False,False,91605,2.6,0.742,True,0.827,False,True,False,False,0.412
CSUN00099,Hispanic/Latino,Male,True,False,False,91343,2.27,0.695,True,0.871,False,True,True,False,0.821
CSUN00100,Hispanic/Latino,Male,False,False,False,91402,3.5,0.864,True,0.878,False,False,False,True,0.595
CSUN00101,Black/African American,Female,False,False,False,91402,3.75,0.845,True,0.882,False,True,False,False,0.7
CSUN00102,Hispanic/Latino,Female,False,True,False,91302,3.27,0.761,True,1,False,False,False,True,0.629
CSUN00103,Two or More,Female,False,False,False,91605,2.83,0.871,True,0.811,False,True,False,True,1
CSUN00104,Hispanic/Latino,Male,False,False,False,91340,3.87,0.874,True,0.862,False,True,False,False,0.811
CSUN00105,Hispanic/Latino,Female,True,True,False,91324,3.0,0.806,True,0.785,False,True,False,False,0.493
CSUN00106,Two or More,Male,False,True,False,91331,4.0,0.842,True,0.625,False,False,True,True,0.555
CSUN00107,White,Female,False,True,False,91326,3.03,0.755,True,1,False,True,False,True,0.892
CSUN00108,Hispanic/Latino,Male,True,False,False,91402,2.52,0.866,True,0.866,False,True,True,False,0.538
CSUN00109,White,Female,False,True,False,91344,2.88,0.731,True,0.826,False,True,False,False,0.753
CSUN00110,Hispanic/Latino,Male,False,True,False,91605,2.3,0.719,True,0.858,False,True,True,False,0.764
CSUN00111,Hispanic/Latino,Female,True,False,False,91340,2.22,0.75,True,0.81,False,True,True,False,1
CSUN00112,Hispanic/Latino,Female,True,False,False,91344,2.4,0.713,True,0.786,False,True,True,False,0.606
CSUN00113,White,Male,True,True,False,91343,3.53,0.864,True,0.671,False,True,False,False,0.956
CSUN00114,Hispanic/Latino,Female,True,False,False,91340,3.16,0.73,True,0.737,False,False,False,False,0.645
CSUN00115,Hispanic/Latino,Female,False,True,True,91605,2.9,0.723,True,0.714,False,True,True,False,0.731
CSUN00116,White,Female,False,True,False,91436,2.66,0.748,True,0.826,False,True,True,False,0.685
CSUN00117,Hispanic/Latino,Female,True,False,False,91436,3.54,0.909,True,0.888,False,True,False,False,0.552
CSUN00118,White,Male,False,False,False,91324,3.35,0.958,True,0.936,False,False,True,False,0.719
CSUN00119,Other,Female,True,True,False,91361,2.4,0.653,True,0.957,True,True,True,False,0.741
CSUN00120,Hispanic/Latino,Male,False,False,False,91344,2.39,0.712,True,0.96,False,False,False,True,0.811
CSUN00121,Hispanic/Latino,Male,False,False,False,91340,2.51,0.73,True,0.787,False,False,True,False,0.804
CSUN00122,Asian,Male,True,False,False,91326,3.16,0.734,True,0.725,False,True,False,True,0.623
CSUN00123,Hispanic/Latino,Male,True,False,False,91344,3.81,0.814,True,0.826,False,False,True,True,0.72
CSUN00124,White,Female,False,False,False,91436,3.55,0.86,True,0.819,False,False,False,True,0.871
CSUN00125,Hispanic/Latino,Male,False,False,False,91325,2.8,0.798,True,0.894,False,True,False,False,0.747
CSUN00126,Hispanic/Latino,Female,True,True,False,91331,2.01,0.764,True,0.842,False,True,False,True,0.731
CSUN00127,Other,Female,True,False,False,91436,2.49,0.927,True,0.837,False,True,False,False,0.46
CSUN00128,Asian,Female,False,True,False,91343,3.55,0.769,True,0.747,False,False,True,False,0.679
CSUN00129,Hispanic/Latino,Male,False,False,False,91402,2.76,0.7,True,0.703,False,True,False,False,0.801
CSUN00130,Hispanic/Latino,Female,True,False,False,91343,3.32,0.779,True,0.935,False,False,True,True,0.52
CSUN00131,Hispanic/Latino,Female,True,False,False,91331,3.14,0.91,True,1,False,True,False,False,0.577
CSUN00132,White,Male,True,True,False,91326,3.4,0.948,True,0.712,False,False,False,True,0.741
CSUN00133,Hispanic/Latino,Male,False,False,False,91326,3.3,0.696,True,0.816,False,True,False,False,0.646
CSUN00134,Hispanic/Latino,Female,True,False,False,91406,2.84,0.871,True,0.843,False,True,False,False,0.776
CSUN00135,Asian,Male,False,True,False,91340,2.59,0.866,True,0.888,False,True,False,True,0.658
CSUN00136,White,Male,False,False,False,91340,3.65,0.809,True,0.841,False,True,False,True,0.774
CSUN00137,Hispanic/Latino,Female,False,True,False,91362,3.17,0.85,True,0.9,True,True,False,True,0.704
CSUN00138,White,Female,True,False,False,91302,4.0,0.877,True,0.785,False,False,False,True,0.697
CSUN00139,Other,Female,False,True,False,91605,3.0,0.71,True,0.755,False,True,True,False,0.938
CSUN00140,Hispanic/Latino,Male,True,False,False,91406,3.48,0.871,True,0.974,False,True,True,False,0.666
CSUN00141,Two or More,Male,False,True,False,91331,3.5,0.846,True,0.926,False,False,False,True,0.881
CSUN00142,Hispanic/Latino,Male,True,True,False,91605,3.17,0.795,True,0.721,False,True,False,False,0.928
CSUN00143,Hispanic/Latino,Female,True,True,False,91340,2.11,0.733,True,0.629,False,True,True,False,1
CSUN00144,Other,Female,True,True,True,91302,2.12,0.707,True,0.887,False,True,False,False,0.933
CSUN00145,Asian,Male,True,True,False,91364,2.6,0.632,True,0.875,False,True,False,False,0.726
CSUN00146,Hispanic/Latino,Female,False,False,False,91340,3.01,0.691,True,0.881,False,True,True,True,0.462
CSUN00147,Other,Male,False,True,False,91326,3.22,0.796,True,0.732,False,True,False,False,0.652
CSUN00148,Asian,Female,False,True,True,91324,3.29,0.796,True,0.881,False,True,False,False,0.733
CSUN00149,Hispanic/Latino,Female,False,True,False,91340,2.51,0.785,True,0.814,False,True,False,False,0.448
CSUN00150,Hispanic/Latino,Female,False,False,False,91343,2.25,0.792,True,0.761,False,False,False,True,0.703
CSUN00151,White,Female,False,False,False,91325,3.23,0.801,True,0.624,False,True,False,False,0.766
CSUN00152,White,Female,False,True,False,91362,3.14,0.735,True,0.549,False,True,False,True,0.634
CSUN00153,Black/African American,Female,False,False,True,91324,2.94,0.73,True,0.967,False,False,False,False,0.84
CSUN00154,Hispanic/Latino,Non-binary,False,True,False,91402,3.0,0.666,True,0.861,False,False,False,False,0.704
CSUN00155,Hispanic/Latino,Female,True,False,False,91343,2.44,0.649,True,0.78,False,True,True,False,0.515
CSUN00156,White,Male,True,True,True,91402,3.14,0.739,True,0.846,False,False,False,False,0.808
CSUN00157,Hispanic/Latino,Female,True,True,False,91340,2.92,0.747,True,0.735,False,True,False,False,0.722
CSUN00158,Hispanic/Latino,Female,False,True,False,91325,2.63,0.745,True,0.848,False,True,False,True,0.581
CSUN00159,Hispanic/Latino,Female,True,False,False,91406,3.07,1,True,0.719,False,False,False,False,0.648
CSUN00160,Hispanic/Latino,Female,False,False,False,91406,2.36,0.686,True,0.843,False,False,False,False,0.77
CSUN00161,Hispanic/Latino,Female,False,False,False,91331,3.15,0.941,True,0.767,False,False,False,True,0.902
CSUN00162,Hispanic/Latino,Female,True,True,False,91344,3.86,0.831,True,0.808,True,False,False,False,0.855
CSUN00163,Hispanic/Latino,Female,False,False,True,91605,3.77,0.891,True,0.912,False,True,False,True,0.776
CSUN00164,Two or More,Female,True,True,False,91340,3.25,0.764,True,0.707,False,True,False,False,0.665
CSUN00165,Hispanic/Latino,Female,True,False,False,91402,2.89,0.741,True,0.635,False,True,False,False,0.857
CSUN00166,Black/African American,Non-binary,True,True,False,91331,2.96,0.729,True,0.799,False,False,False,False,0.781
CSUN00167,Hispanic/Latino,Male,False,False,False,91436,2.87,0.879,True,0.753,False,True,False,False,0.728
CSUN00168,White,Female,False,True,True,91364,2.01,1,True,0.817,False,True,False,False,0.841
CSUN00169,Asian,Female,False,True,False,91331,2.71,0.843,True,0.871,False,False,False,False,0.789
CSUN00170,White,Male,True,False,False,91302,3.9,0.807,True,0.855,False,True,False,True,0.761
CSUN00171,Asian,Female,True,False,False,91361,2.24,0.733,True,0.773,False,True,True,False,0.591
CSUN00172,Hispanic/Latino,Female,True,False,False,91402,2.72,0.58,True,0.767,False,True,False,False,0.65
CSUN00173,White,Female,True,True,False,91362,3.43,0.685,True,0.747,False,False,False,False,0.774
CSUN00174,Hispanic/Latino,Male,False,False,True,91344,2.25,0.607,True,0.654,False,False,False,False,0.868
CSUN00175,Hispanic/Latino,Female,False,True,False,91605,2.94,0.835,True,0.797,False,True,False,False,0.662
CSUN00176,Hispanic/Latino,Female,True,True,False,91605,3.79,0.841,True,0.676,False,True,False,False,0.706
CSUN00177,Hispanic/Latino,Non-binary,True,False,False,91325,2.12,0.845,True,0.849,False,True,False,False,0.8
CSUN00178,White,Male,False,True,False,91325,2.46,0.702,True,0.653,False,False,False,False,0.67
CSUN00179,Other,Female,True,False,False,91344,2.46,0.73,True,0.85,False,True,True,False,0.792
CSUN00180,Hispanic/Latino,Female,True,False,False,91331,2.57,0.799,True,0.885,False,True,True,False,0.673
CSUN00181,White,Male,True,True,False,91324,2.2,0.739,True,0.819,False,True,False,True,0.468
CSUN00182,Hispanic/Latino,Male,False,False,False,91331,2.03,0.575,True,0.889,False,True,False,False,0.722
CSUN00183,Hispanic/Latino,Female,True,False,False,91605,2.72,0.821,True,0.786,False,False,False,True,0.55
CSUN00184,Other,Female,False,False,False,91402,2.9,0.868,True,0.939,False,True,False,False,0.479
CSUN00185,Hispanic/Latino,Female,False,True,False,91605,4.0,0.943,True,0.91,False,True,False,False,0.657
CSUN00186,Hispanic/Latino,Female,True,True,True,91406,3.34,0.849,True,0.945,False,True,False,True,0.935
CSUN00187,Black/African American,Male,False,False,False,91344,3.13,0.794,True,0.897,False,True,False,False,0.804
CSUN00188,Hispanic/Latino,Male,False,True,False,91406,2.3,0.638,True,0.814,False,False,False,False,0.756
CSUN00189,Hispanic/Latino,Male,True,True,False,91402,3.07,0.76,True,0.839,False,True,False,False,0.948
CSUN00190,Asian,Female,True,False,True,91436,3.19,0.832,True,0.761,False,True,False,False,0.673
CSUN00191,Two or More,Female,True,True,False,91605,3.73,0.856,True,0.981,False,True,True,False,0.935
CSUN00192,Hispanic/Latino,Male,False,True,False,91326,3.2,0.803,True,0.828,False,True,False,False,0.873
CSUN00193,Hispanic/Latino,Female,True,False,False,91343,3.01,0.709,True,0.931,False,True,True,False,0.849
CSUN00194,Two or More,Male,True,False,False,91325,2.9,0.704,True,0.952,False,True,False,False,0.92
CSUN00195,White,Male,False,False,True,91325,3.81,0.76,True,0.638,False,True,False,True,0.707
CSUN00196,Hispanic/Latino,Male,False,True,False,91343,3.32,0.877,True,0.977,False,True,False,True,0.822
CSUN00197,Hispanic/Latino,Female,True,False,False,91302,2.83,0.835,True,0.701,False,False,False,False,0.646
CSUN00198,Hispanic/Latino,Male,True,True,False,91343,2.9,0.801,True,0.879,False,True,False,False,0.744
CSUN00199,White,Male,False,True,False,91361,2.63,0.731,True,0.826,False,True,False,False,1
CSUN00200,Hispanic/Latino,Female,False,False,False,91325,2.14,0.623,True,0.718,False,True,False,False,0.74
CSUN00201,Asian,Female,False,True,False,91402,3.76,0.898,True,0.866,False,True,False,False,0.668
CSUN00202,Two or More,Female,True,False,False,91361,3.38,0.778,True,0.734,False,False,False,False,0.638
CSUN00203,Hispanic/Latino,Male,True,True,False,91343,3.09,0.8,True,0.714,False,False,False,False,0.799
CSUN00204,Hispanic/Latino,Female,False,False,True,91361,3.66,0.91,True,0.851,False,True,True,False,0.401
CSUN00205,Asian,Male,True,True,False,91324,2.58,0.757,True,0.643,True,True,False,False,0.543
CSUN00206,Hispanic/Latino,Male,True,True,False,91340,2.46,0.719,True,0.827,False,True,False,False,0.721
CSUN00207,Hispanic/Latino,Female,True,False,False,91325,3.22,0.752,True,0.759,False,True,False,False,0.857
CSUN00208,Hispanic/Latino,Male,False,True,False,91325,3.05,0.837,True,0.644,False,False,False,False,0.564
CSUN00209,Hispanic/Latino,Female,True,False,False,91331,2.13,0.706,True,0.741,False,True,False,False,0.511
CSUN00210,Hispanic/Latino,Female,False,True,False,91325,3.99,0.854,True,0.868,False,True,False,True,0.808
CSUN00211,White,Female,False,True,True,91340,2.27,0.773,True,0.704,False,True,False,True,0.693
CSUN00212,White,Male,False,False,True,91406,3.31,0.738,True,0.621,False,True,False,False,0.605
CSUN00213,Hispanic/Latino,Female,False,False,False,91402,2.75,0.842,True,0.971,False,True,False,False,0.816
CSUN00214,White,Female,True,False,False,91605,1.93,0.767,True,0.874,False,True,False,False,0.649
CSUN00215,Hispanic/Latino,Female,True,True,False,91406,2.86,0.721,True,0.922,False,True,False,False,0.619
CSUN00216,Hispanic/Latino,Female,False,True,False,91364,3.24,0.769,True,0.814,False,True,False,True,0.848
CSUN00217,White,Female,True,False,False,91361,1.91,0.752,True,0.705,False,True,False,False,0.815
CSUN00218,Hispanic/Latino,Male,False,True,False,91364,3.56,0.984,True,0.734,False,True,False,True,0.827
CSUN00219,White,Female,False,False,False,91364,3.09,0.838,True,0.724,False,True,False,False,0.674
CSUN00220,White,Female,False,True,False,91436,3.46,0.93,True,1,False,True,True,False,0.426
CSUN00221,Hispanic/Latino,Male,True,False,False,91340,3.31,0.831,True,0.843,False,True,False,False,0.431
CSUN00222,Hispanic/Latino,Female,False,True,False,91326,3.94,0.931,True,0.869,False,True,False,False,0.836
CSUN00223,Hispanic/Latino,Male,False,True,False,91325,2.67,0.608,True,0.824,False,True,False,False,0.746
CSUN00224,White,Female,False,True,False,91406,3.24,0.763,True,0.814,False,True,False,False,0.571
CSUN00225,White,Female,False,True,False,91605,3.38,0.765,True,0.844,False,True,True,False,0.98
CSUN00226,Hispanic/Latino,Female,True,True,False,91344,1.85,0.637,True,0.633,False,True,False,False,0.805
CSUN00227,Hispanic/Latino,Female,False,True,False,91343,3.46,0.866,True,0.772,False,False,False,False,0.691
CSUN00228,Hispanic/Latino,Female,True,False,False,91331,3.44,0.899,True,0.7,False,True,False,False,0.833
CSUN00229,Asian,Male,True,True,True,91406,2.46,0.766,True,0.741,True,False,False,True,0.639
CSUN00230,Hispanic/Latino,Female,True,False,False,91331,2.42,0.634,True,0.758,False,True,False,False,0.654
CSUN00231,Hispanic/Latino,Female,True,False,False,91605,3.42,0.748,True,0.714,False,True,True,True,0.713
CSUN00232,Black/African American,Male,True,True,False,91325,2.64,0.785,True,0.893,False,True,False,False,0.875
CSUN00233,Asian,Male,True,True,False,91324,2.95,0.802,True,0.892,False,True,False,False,0.707
CSUN00234,Asian,Male,False,True,False,91324,3.11,0.751,True,0.804,False,True,False,False,0.811
CSUN00235,Two or More,Male,False,True,False,91406,3.7,0.933,True,0.954,False,True,False,True,0.513
CSUN00236,Asian,Male,True,False,False,91340,2.72,0.855,True,0.661,False,True,False,False,0.843
CSUN00237,Hispanic/Latino,Female,False,False,False,91340,2.29,0.879,True,0.792,False,True,False,True,0.318
CSUN00238,Two or More,Female,True,True,False,91325,2.94,0.937,True,0.82,False,True,False,False,0.715
CSUN00239,Hispanic/Latino,Female,False,True,False,91364,3.12,0.769,True,0.818,False,True,True,True,0.726
CSUN00240,Hispanic/Latino,Male,False,True,False,91402,3.88,1,True,0.943,False,True,False,True,0.575
CSUN00241,Black/African American,Male,True,False,False,91605,3.43,0.9,True,1,False,True,True,True,0.793
CSUN00242,Hispanic/Latino,Female,False,False,False,91343,3.15,0.855,True,0.638,False,True,True,False,0.754
CSUN00243,Hispanic/Latino,Female,True,True,False,91331,3.1,0.784,True,0.928,False,True,False,False,0.743
CSUN00244,Hispanic/Latino,Female,False,True,False,91326,3.82,0.699,True,0.857,False,False,False,True,0.808
CSUN00245,White,Female,False,True,False,91344,3.1,0.845,True,0.905,False,True,True,False,0.522
CSUN00246,Black/African American,Male,True,True,False,91324,3.11,0.766,True,0.741,False,True,False,False,0.697
CSUN00247,Black/African American,Male,True,True,False,91402,3.68,0.805,True,0.66,False,True,False,False,0.57
CSUN00248,Asian,Male,True,True,False,91302,3.14,0.978,True,0.594,False,True,False,False,0.759
CSUN00249,Hispanic/Latino,Female,False,False,False,91402,2.72,0.937,True,0.793,True,True,False,False,0.696
CSUN00250,Hispanic/Latino,Female,True,True,False,91364,0.93,0.589,True,0.905,False,True,False,False,0.6
CSUN00251,White,Female,False,True,False,91436,2.52,0.755,True,0.646,False,True,False,False,0.615
CSUN00252,Black/African American,Female,True,True,False,91343,3.69,0.828,True,0.896,False,True,True,True,0.704
CSUN00253,Hispanic/Latino,Female,False,True,False,91331,2.34,0.856,True,0.623,False,True,True,False,0.704
CSUN00254,Black/African American,Male,False,True,False,91340,2.82,0.859,True,0.881,False,True,True,False,0.668
CSUN00255,Hispanic/Latino,Male,False,True,False,91436,3.61,0.912,True,0.835,False,True,False,False,0.745
CSUN00256,White,Male,False,True,False,91406,3.45,0.871,True,0.771,False,True,False,False,0.864
CSUN00257,Two or More,Female,True,True,False,91331,3.4,0.793,True,0.754,True,True,False,False,0.696
CSUN00258,Hispanic/Latino,Male,False,False,False,91361,3.34,0.773,True,0.843,False,True,False,False,0.992
CSUN00259,Hispanic/Latino,Male,False,False,False,91605,3.14,0.813,True,0.69,False,False,False,False,0.647
CSUN00260,White,Male,True,False,False,91324,2.52,0.653,True,0.744,False,True,False,False,0.629
CSUN00261,White,Female,True,True,False,91344,2.98,0.801,True,0.972,False,True,False,False,0.543
CSUN00262,Hispanic/Latino,Male,True,False,False,91331,2.55,0.671,True,0.942,True,True,False,False,0.798
CSUN00263,Hispanic/Latino,Female,True,True,False,91605,3.12,0.857,True,0.77,False,False,False,True,1
CSUN00264,Other,Male,False,True,False,91361,3.43,0.843,True,0.724,False,True,False,True,0.779
CSUN00265,Hispanic/Latino,Male,True,False,False,91325,3.03,0.856,True,0.886,False,True,False,False,0.809
